,LEFT_NAME,RIGHT_NAME,M1_CONTENT,M2_CONTENT,TRUE_DISTANCE_MENTION,M1_TYPE,M1_GP,M1_GENRE,M1_NB,M1_EN,M2_TYPE,M2_GP,M2_GENRE,M2_NB,M2_EN,ID_FORM,ID_SUBFORM,ID_EN,ID_GP,ID_GENRE,ID_NB,ID_PREV,ID_NEXT,ID_SPK,ID_TYPE,EMBEDDED,INCL_RATE,COM_RATE,DISTANCE_MENTION,DISTANCE_WORD,DISTANCE_CHAR
367,174,179,Chaux,cette occasion,4,0,0,1,0,0,0,0,1,0,8,1,1,1,0,0,0,2,2,2,0,1,0,0,2,4,6
368,307,310,Ils,dimanche,2,1,1,0,1,8,0,1,0,0,8,1,1,0,0,0,1,2,2,2,1,1,0,0,1,3,5
369,68,71,une sorte de fascination,la Toussaint,2,0,0,1,0,8,2,0,0,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,1,3,5
370,358,359,Un brouillard épais,sa route,0,0,1,0,0,8,0,1,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,0,2,4
371,10,12,Franck,quelques traits alarmants,1,2,0,0,0,2,0,1,0,1,8,1,1,1,1,0,1,2,2,2,2,1,0,0,0,2,5
372,127,129,essence,Il,1,0,1,1,0,8,1,0,0,0,8,1,1,0,1,1,0,2,2,2,1,1,0,0,0,2,5
373,214,219,qui,les cartes,4,1,1,2,2,8,0,1,1,1,8,1,1,0,0,2,2,2,2,2,1,1,0,0,2,3,6
374,322,325,les parcours VTT,trappeurs,2,0,1,0,1,8,0,1,0,1,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
375,124,125,au sol,une traînée d' essence,0,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,0,0,1
376,391,392,On,La saison,0,1,1,0,0,8,0,1,1,0,8,1,1,0,0,1,0,2,2,2,1,1,0,0,0,1,3
377,392,394,La saison,on,1,0,1,1,0,8,1,1,2,0,8,1,0,0,0,2,0,2,2,2,1,0,0,0,0,3,5
378,265,268,de souvenirs des démineurs,le rideau,2,0,0,0,1,8,0,1,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,1,4
379,158,159,montgolfière,hier matin,0,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,1,3
380,360,363,quelques dizaines de mètres,du tourisme,2,0,0,1,1,8,0,0,0,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,3,5
381,288,291,"la Gentiane , fidèle au poste",bois,2,2,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,1,2,4
382,272,273,midi .,les sites touristiques,0,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,2
383,152,156,un médecin généraliste,de voeux,3,0,0,0,0,8,0,0,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,6
384,309,313,"Saint-Maurice ,",accueil,3,2,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,2,1,0,0,1,2,4
385,313,315,accueil,Le Langenberg,1,0,1,0,0,8,2,1,0,0,8,1,1,0,0,0,0,2,2,2,2,1,0,0,0,2,5
386,230,231,l' année,qui,0,0,0,2,2,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,1,1,0,0,0,0,2
387,269,274,l' hôtel-restaurant du sommet,le 31,4,0,0,2,2,8,2,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,3,6
388,310,314,dimanche,des nouveaux arrivants,3,0,1,0,0,8,0,0,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,2,5
389,332,334,un chalet en bois,où,1,0,0,0,0,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,1,1,0,0,0,0,2
390,237,241,le commerçant,quelques Belges et Hollandais,3,0,1,0,0,8,0,1,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,5
391,383,387,dont,Vosges,3,1,1,2,2,8,2,0,0,0,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,3,5
392,292,294,des accompagnateurs en montagne,du Ballon,1,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,0,3
393,98,103,aux Errues,le territoire de la commune de Menoncourt,4,2,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,3,5
394,373,377,les visages figés,Le soleil,3,0,1,0,1,8,0,0,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,4,6
395,248,251,cette pluie,le temps,2,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,3,6
396,4,8,Menoncourt,du discernement,3,2,0,0,0,0,0,0,0,0,8,1,1,1,0,0,0,2,2,2,2,1,0,0,1,3,6
397,247,252,Le seul point positif,le tour des produits régionaux,4,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,2,4,6
398,368,371,mardi,la ferme-auberge du Ballon,2,0,1,0,0,8,2,0,1,0,8,1,1,0,1,1,0,2,2,2,2,1,0,0,1,4,6
399,325,328,trappeurs,Nous,2,0,1,0,1,8,1,1,2,1,8,1,1,0,0,2,0,2,2,2,1,1,0,0,1,3,5
400,279,284,"des Redoutes , Nordistes et Parisiens",des coffres,4,2,0,2,2,8,0,1,0,1,8,1,1,0,1,2,2,2,2,2,2,1,1,1,2,3,5
401,196,200,"L' animation ,",Cette année,3,0,1,2,2,8,0,1,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,6
402,100,105,"bordure de la RN 83 ,",Menoncourt,4,0,0,1,0,8,2,0,0,0,0,1,1,1,0,1,0,2,2,2,2,1,0,0,2,3,5
403,392,393,La saison,La neige,0,0,1,1,0,8,0,1,1,0,8,1,1,0,0,0,0,2,2,2,0,1,1,3,0,2,4
404,272,276,midi .,la tête des Redoutes,3,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,4,6
405,295,300,Jean-Louis Fretti,la présence des touristes,4,2,1,2,2,2,0,0,1,0,8,1,1,1,1,2,2,2,2,2,2,1,0,0,2,4,7
406,176,181,l' envol philatélique,voeux,4,0,0,2,2,8,0,0,0,1,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,3,6
407,220,221,sa course,« Ballooning Adventure,0,0,1,1,0,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,2,4
408,51,56,soins,l' effet de l' alcool »,4,0,0,0,1,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,4,6
409,287,290,la Gentiane,la cabane en bois,2,2,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,2,1,1,2,1,2,4
410,155,159,Trois mille cartes de voeux,hier matin,3,0,0,1,1,8,0,1,0,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,2,5
411,169,171,« Ballooning Adventures,la tradition,1,2,1,2,2,8,0,0,1,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,2,4
412,168,173,L' association « Ballooning Adventures »,l' aérodrome de Chaux,4,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,2,3,5
413,65,70,cette fascination,le feu,4,0,1,1,0,8,0,0,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,2,4,6
414,356,360,Une pluie presque gelée,quelques dizaines de mètres,3,0,1,1,0,8,0,0,1,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,4,6
415,175,176,la 17ème édition,l' envol philatélique,0,0,0,1,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,1,3
416,243,247,aux hauteurs,Le seul point positif,3,0,0,0,1,8,0,1,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,2,4
417,200,201,Cette année,3.000 cartes de voeux,0,0,1,1,0,8,0,0,1,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,2
418,362,365,soi,la Gentiane,2,0,0,0,0,8,2,0,1,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,1,3,6
419,227,230,2002,l' année,2,2,0,2,2,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,3,5
420,370,372,"quelques randonneurs , courageux ou inconscients ,",du Ballon,1,0,1,0,1,8,0,0,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,2,5
421,316,317,Le potentiel,un temps pareil,0,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,3,5
422,215,217,le courrier,la montgolfière,1,0,1,0,0,8,0,1,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,0,2,4
423,229,231,au cours de l' année,qui,1,0,0,0,2,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,1,1,0,0,0,0,2
424,284,288,des coffres,"la Gentiane , fidèle au poste",3,0,1,0,1,8,2,0,1,0,8,1,1,0,1,1,1,2,2,2,2,1,0,0,1,2,5
425,327,330,en,"1,2 km",2,2,1,2,2,8,0,1,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,3,6
426,23,26,colère,au domicile familial,2,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
427,253,254,des produits régionaux,Thierry Jeanroy,0,0,0,0,1,8,2,1,0,0,2,1,1,1,1,0,1,2,2,2,2,1,0,0,0,2,4
428,11,14,le praticien,du prévenu,2,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,3,6
429,326,330,Nous,"1,2 km",3,1,1,2,1,8,0,1,0,0,8,1,1,0,0,2,1,2,2,2,1,1,0,0,1,3,6
430,35,39,il,charge,3,1,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,1,1,0,0,1,3,5
431,273,278,les sites touristiques,des Redoutes,4,0,1,0,1,8,0,0,2,1,8,1,1,0,1,2,0,2,2,2,0,1,0,0,2,4,6
432,137,140,"une patrouille de gendarmerie ,",un témoin,2,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,1,3
433,80,85,m',le 13 novembre dernier,4,0,1,0,2,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,4,6
434,11,13,le praticien,la personnalité du prévenu,1,0,1,0,0,8,0,0,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,2,5
435,55,60,l' effet de l' alcool,il,4,0,0,2,2,8,1,0,0,0,8,1,1,0,0,2,2,2,2,2,1,1,0,0,2,2,4
436,290,292,la cabane en bois,des accompagnateurs en montagne,1,0,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,0,1,1,1,0,0,2
437,58,63,l' alcool »,l' époque,4,0,0,2,2,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,1,2,2,4,6
438,41,43,Ce jour là,le tribunal condamne Franck,1,0,1,0,0,8,2,0,2,0,8,1,1,0,1,2,0,2,2,2,2,1,0,0,0,1,2
439,123,128,hydrocarbure,de mèche .,4,0,1,1,0,8,0,0,1,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,2,3,6
440,19,22,octobre 2001,"un coup de colère ,",2,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,4
441,153,158,un psychiatre,montgolfière,4,0,1,0,0,8,0,0,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,2,4,6
442,29,34,la souffrance de son client,l' avocate,4,0,0,1,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,3,5
443,389,393,Territoire de Belfort .,La neige,3,0,0,2,0,8,0,1,1,0,8,1,1,0,1,2,0,2,2,2,0,1,0,0,1,3,5
444,16,19,une « pyromanie pathologique,octobre 2001,2,2,1,2,0,8,0,0,0,0,8,1,1,0,1,2,0,2,2,2,2,1,0,0,1,3,5
445,158,161,montgolfière,Un coin de ciel dégagé,2,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,2,5
446,370,375,"quelques randonneurs , courageux ou inconscients ,",les jeans gorgés,4,0,1,0,1,8,0,0,2,1,8,1,1,0,1,2,0,2,2,2,0,1,0,0,2,4,6
447,237,238,le commerçant,la clientèle de passage,0,0,1,0,0,8,0,0,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,2,4
448,8,12,du discernement,quelques traits alarmants,3,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,3,6
449,333,336,bois,la bougie,2,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,2,4
450,122,127,d' hydrocarbure,essence,4,2,1,2,2,8,0,1,1,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,3,5
451,212,216,les cartes,Cette année,3,0,1,1,1,8,0,1,1,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,6
452,261,266,"mardi ,",souvenirs des démineurs,4,0,1,0,0,8,0,0,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,2,2,4
453,124,128,au sol,de mèche .,3,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
454,29,33,la souffrance de son client,sa détresse .,3,0,0,1,0,8,0,1,1,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,2,4
455,142,146,Titulaire d' une maîtrise en sciences,arrêt maladie,3,0,0,2,0,8,0,0,0,0,8,1,1,0,0,2,0,2,2,2,0,1,0,0,1,2,5
456,319,324,un trait,les veillées trappeurs,4,0,1,0,0,8,0,1,1,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,2,4,6
457,357,358,le vent,Un brouillard épais,0,0,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,1,2
458,185,190,montgolfière,la route,4,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,2,4,6
459,307,312,Ils,le pot d' accueil des nouveaux arrivants,4,1,1,0,1,8,0,0,0,0,8,1,1,0,1,0,1,2,2,2,1,1,0,0,2,3,6
460,172,173,hier matin,l' aérodrome de Chaux,0,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,1,2
461,339,340,bois,Les gens,0,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,2
462,287,292,la Gentiane,des accompagnateurs en montagne,4,2,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,2,1,0,0,2,3,5
463,7,12,une altération du discernement,quelques traits alarmants,4,0,0,1,0,8,0,1,0,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,2,3,6
464,344,346,des légendes locales,chaque groupe,1,0,1,1,1,8,0,0,0,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,3,5
465,377,379,Le soleil,l' or du Ballon,1,0,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,2,3
466,144,148,sciences,de longs mois,3,0,0,1,1,8,0,0,0,1,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
467,67,68,J',une sorte de fascination,0,0,1,2,2,8,0,0,1,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,1,3
468,203,205,voeux,le lieu de départ,1,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,3,5
469,283,286,le Nouvel An,ski,2,0,1,2,2,8,2,0,0,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,3,5
470,240,244,quelques Belges,la pluie,3,0,1,0,1,8,0,0,1,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,3,5
471,185,186,montgolfière,Cette année,0,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,1,3
472,308,310,150 personnes,dimanche,1,0,1,1,1,8,0,1,0,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,2,4
473,243,244,aux hauteurs,la pluie,0,0,0,0,1,8,0,0,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,1,3
474,258,263,du Ballon,la Chaumière et le magasin de souvenirs des démineurs,4,0,0,0,0,8,2,0,1,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,2,3,5
475,324,329,les veillées trappeurs,petits groupes,4,0,1,1,1,8,0,0,0,1,8,1,1,0,1,1,0,2,2,2,0,1,0,0,2,3,6
476,390,395,Belfort,une croix,4,2,0,0,0,0,0,1,1,0,8,1,1,1,1,1,0,2,2,2,2,1,0,0,2,4,6
477,363,364,du tourisme,ces derniers jours,0,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,0,3
478,387,390,Vosges,Belfort,2,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,2,2,2,1,0,0,1,2,4
479,244,246,la pluie,« Le seul point positif,1,0,0,1,0,8,2,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,1,2
480,153,155,un psychiatre,Trois mille cartes de voeux,1,0,1,0,0,8,0,0,1,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,2,5
481,396,398,le temps,beau,1,0,1,0,0,8,2,0,0,0,8,1,1,0,1,0,0,2,2,2,2,1,0,0,0,3,5
482,10,14,Franck,du prévenu,3,2,0,0,0,2,0,0,0,0,8,1,1,1,0,0,0,2,2,2,2,1,0,0,1,3,6
483,272,275,midi .,des gîtes,2,0,0,0,0,8,0,0,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,4,6
484,89,93,30 ans,la station-service « Total »,3,0,1,0,1,8,0,1,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,4,6
485,207,211,celui de l' atterrissage,le relais,3,1,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,1,1,0,0,1,3,6
486,259,263,mi-janvier,la Chaumière et le magasin de souvenirs des démineurs,3,0,0,0,0,8,2,0,1,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,1,2,4
487,306,311,Nouvel An,"dimanche ,",4,0,0,2,2,3,0,1,0,0,8,1,1,1,1,2,2,2,2,2,0,1,0,0,2,3,5
488,200,203,Cette année,voeux,2,0,1,1,0,8,0,0,0,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,2,4
489,117,119,butane de la station,la station .,1,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,2,4,0,0,0
490,150,151,le tribunal,Il,0,0,0,0,0,8,1,1,0,0,8,1,1,0,1,0,0,2,2,2,1,1,0,0,0,1,3
491,62,64,d' intention criminelle,Je,1,0,0,1,0,8,1,1,2,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,0,2,4
492,39,41,charge,Ce jour là,1,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,1,4
493,4,6,Menoncourt,le principe d' une altération du discernement,1,2,0,0,0,0,0,0,0,0,8,1,1,1,0,0,0,2,2,2,2,1,0,0,0,3,5
494,110,114,gaz,bois,3,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
495,323,328,VTT,Nous,4,0,1,0,0,8,1,1,2,1,8,1,1,0,0,2,1,2,2,2,1,1,0,0,2,4,6
496,9,11,la responsabilité pénale de Franck,le praticien,1,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,1,3
497,302,303,Les gens,plusieurs mois,0,0,1,0,1,8,0,0,0,1,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,2,4
498,151,153,Il,un psychiatre,1,1,1,0,0,8,0,1,0,0,8,1,1,0,0,0,0,2,2,2,1,1,0,0,0,3,5
499,395,396,une croix,le temps,0,0,1,1,0,8,0,1,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,0,3,5
500,380,383,du Ballon,dont,2,0,0,0,0,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,2,5
501,377,378,Le soleil,c',0,0,0,0,0,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,1,3
502,349,353,"au Ballon , Jean-Louis Fretti",au ciel,3,2,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,2,1,1,2,1,2,4
503,247,251,Le seul point positif,le temps,3,0,1,0,0,8,0,1,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,4,6
504,351,355,les yeux,Philippe PIOT,3,0,1,0,1,8,2,1,0,0,2,1,1,1,0,0,1,2,2,2,2,1,0,0,1,4,6
505,67,72,J',Nous,4,0,1,2,2,8,1,1,2,1,8,1,1,0,0,2,2,2,2,2,1,1,0,0,2,4,6
506,161,165,Un coin de ciel dégagé,les décollages .,3,0,0,0,0,8,0,0,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,2,5
507,101,106,la RN 83,Le soir de la Toussaint 2001,4,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,1,1,2,3,5
508,149,152,il,un médecin généraliste,2,1,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,1,1,0,0,1,3,5
509,376,378,eau,c',1,0,1,1,0,8,0,1,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,3,5
510,99,104,bordure de la RN 83,la commune de Menoncourt,4,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,1,3,2,2,4
511,362,364,soi,ces derniers jours,1,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,3,5
512,1,2,« Pyromanie pathologique,L' expertise psychiatrique ordonnée judiciairement,0,0,1,1,0,8,0,1,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,1,3
513,365,370,la Gentiane,"quelques randonneurs , courageux ou inconscients ,",4,2,0,1,0,8,0,1,0,1,8,1,1,0,1,1,1,2,2,2,2,1,0,0,2,3,5
514,123,127,hydrocarbure,essence,3,0,1,1,0,8,0,1,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
515,182,187,un cachet postal spécial,les nouveaux locaux de l' association,4,0,0,0,0,8,0,0,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,2,4,6
516,82,83,des cauchemars,Je,0,0,1,0,1,8,1,1,2,0,8,1,1,0,0,2,1,2,2,2,1,1,0,0,0,1,3
517,74,78,"la tombe de mon frère ,",Mon frère,3,2,0,2,0,8,0,1,0,0,8,1,1,0,1,2,0,2,2,2,2,1,1,1,1,3,5
518,79,81,Cela,m',1,1,1,2,0,8,0,1,0,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,0,2,4
519,200,205,Cette année,le lieu de départ,4,0,1,1,0,8,0,0,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,2,3,6
520,388,393,Territoire de Belfort,La neige,4,0,0,2,0,0,0,1,1,0,8,1,1,1,1,2,0,2,2,2,0,1,0,0,2,3,5
521,124,127,au sol,essence,2,0,0,0,0,8,0,1,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,2,4
522,391,396,On,le temps,4,1,1,0,0,8,0,1,0,0,8,1,1,0,0,0,0,2,2,2,1,1,0,0,2,4,6
523,62,67,d' intention criminelle,J',4,0,0,1,0,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,2,4,6
524,165,166,les décollages .,Les lettres,0,0,0,0,1,8,0,1,1,1,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,0,0
525,171,172,la tradition,hier matin,0,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,2,4
526,239,244,passage,la pluie,4,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,2,3,6
527,332,335,un chalet en bois,on,2,0,0,0,0,8,1,1,2,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,1,1,2
528,355,360,Philippe PIOT,quelques dizaines de mètres,4,2,1,0,0,2,0,0,1,1,8,1,1,1,1,1,1,2,2,2,2,1,0,0,2,4,7
529,82,87,des cauchemars,le tribunal correctionnel de Belfort .,4,0,1,0,1,8,0,0,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,2,3,6
530,130,132,la fuite,voiture,1,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,1,3
531,329,332,petits groupes,un chalet en bois,2,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,5
532,313,314,accueil,des nouveaux arrivants,0,0,1,0,0,8,0,0,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,0,2
533,252,256,le tour des produits régionaux,L' activité,3,0,0,0,0,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,2,5
534,70,73,le feu,la tombe de mon frère,2,0,0,0,0,8,2,0,2,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,1,3,5
535,144,149,sciences,il,4,0,0,1,1,8,1,1,0,0,8,1,1,0,1,1,1,2,2,2,1,1,0,0,2,3,6
536,192,193,"Lachapelle-sous-Chaux ,",les décollages du Nouvel An,0,0,0,0,1,8,0,0,0,1,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,1,2
537,337,340,un feu de bois,Les gens,2,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,1,2
538,58,61,l' alcool »,Je,2,0,0,2,2,8,1,1,2,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,3,5
539,72,77,Nous,qui,4,1,1,2,1,8,1,1,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,3,5
540,302,304,Les gens,plusieurs mois à l' avance,1,0,1,0,1,8,0,0,0,1,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,2,4
541,79,82,Cela,des cauchemars,2,1,1,2,0,8,0,1,0,1,8,1,1,0,0,2,1,2,2,2,1,1,0,0,1,3,5
542,297,299,les températures,Il,1,0,1,1,1,8,1,1,0,0,8,1,1,0,0,1,1,2,2,2,1,1,0,0,0,4,6
543,190,193,la route,les décollages du Nouvel An,2,0,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,2,5
544,317,320,un temps pareil,les sorties en raquette,2,0,0,0,0,8,0,0,1,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,3,5
545,113,116,un morceau de bois coincé,butane,2,0,0,0,0,8,2,0,2,1,8,1,1,0,0,2,1,2,2,2,2,1,0,0,1,2,5
546,174,176,Chaux,l' envol philatélique,1,0,0,1,0,0,0,0,2,2,8,1,1,1,0,2,2,2,2,2,0,1,0,0,0,2,4
547,386,390,cheval,Belfort,3,0,0,0,0,8,2,0,0,0,0,1,1,1,0,0,0,2,2,2,2,1,0,0,1,2,5
548,60,63,il,l' époque,2,1,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,1,3,5
549,132,135,voiture,une fois,2,0,0,1,0,8,0,1,1,2,8,1,1,0,1,0,2,2,2,2,0,1,0,0,1,3,5
550,266,268,souvenirs des démineurs,le rideau,1,0,0,0,1,8,0,1,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,4
551,192,195,"Lachapelle-sous-Chaux ,",L' animation,2,0,0,0,1,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,3,5
